hotel_name,year_int,sentiment_score
Rossio Hotel,2016,4.666666666666667
Rossio Hotel,2017,4.333333333333333
Rossio Hotel,2019,5.0
Rossio Hotel,2020,4.0
Rossio Hotel,2021,4.5
Rossio Hotel,2022,1.0
Rossio Hotel,2023,4.0
Rossio Hotel,2024,3.2
Royal Savoy Hotel,2003,5.0
Royal Savoy Hotel,2004,4.666666666666667
Royal Savoy Hotel,2005,4.8
Royal Savoy Hotel,2006,4.125
Royal Savoy Hotel,2007,3.888888888888889
Royal Savoy Hotel,2008,3.75
Royal Savoy Hotel,2009,3.9
Royal Savoy Hotel,2010,4.0
Royal Savoy Hotel,2011,3.7142857142857144
Royal Savoy Hotel,2012,4.1521739130434785
Royal Savoy Hotel,2013,3.981132075471698
Royal Savoy Hotel,2014,4.304347826086956
Royal Savoy Hotel,2015,4.25
Royal Savoy Hotel,2016,4.296969696969697
Royal Savoy Hotel,2017,4.541666666666667
Royal Savoy Hotel,2018,4.253164556962025
Royal Savoy Hotel,2019,4.098039215686274
Royal Savoy Hotel,2020,3.909090909090909
Royal Savoy Hotel,2021,4.103448275862069
Royal Savoy Hotel,2022,4.546511627906977
Royal Savoy Hotel,2023,4.454545454545454
Royal Savoy Hotel,2024,4.454545454545454
Royal Savoy Hotel,2025,4.517241379310345
SANA Capitol Hotel,2003,1.6666666666666667
SANA Capitol Hotel,2004,2.3333333333333335
SANA Capitol Hotel,2005,4.0
SANA Capitol Hotel,2008,3.0
SANA Capitol Hotel,2009,3.5
SANA Capitol Hotel,2010,4.0
SANA Capitol Hotel,2011,3.8333333333333335
SANA Capitol Hotel,2012,4.0
SANA Capitol Hotel,2013,4.151515151515151
SANA Capitol Hotel,2014,4.214285714285714
SANA Capitol Hotel,2015,4.2727272727272725
SANA Capitol Hotel,2016,4.266666666666667
SANA Capitol Hotel,2017,3.9523809523809526
SANA Capitol Hotel,2018,4.2727272727272725
SANA Capitol Hotel,2019,3.9166666666666665
SANA Capitol Hotel,2020,3.0
SANA Capitol Hotel,2021,4.0
SANA Capitol Hotel,2022,4.0
SANA Capitol Hotel,2023,3.6923076923076925
SANA Capitol Hotel,2024,4.5625
SANA Capitol Hotel,2025,3.5
"SDivine Fatima Hotel, Congress & Spirituality",2021,5.0
"SDivine Fatima Hotel, Congress & Spirituality",2023,5.0
"SDivine Fatima Hotel, Congress & Spirituality",2024,4.0
"SDivine Fatima Hotel, Congress & Spirituality",2025,5.0
Saccharum,2015,3.9315068493150687
Saccharum,2016,3.9669811320754715
Saccharum,2017,4.0
Saccharum,2018,4.198473282442748
Saccharum,2019,4.264705882352941
Saccharum,2020,4.296296296296297
Saccharum,2021,4.198198198198198
Saccharum,2022,4.393782383419689
Saccharum,2023,4.424242424242424
Saccharum,2024,4.02013422818792
Saccharum,2025,3.9711538461538463
Sant Jordi Hostels Lisbon,2020,4.75
Sant Jordi Hostels Lisbon,2022,4.408163265306122
Sant Jordi Hostels Lisbon,2023,4.555555555555555
Sant Jordi Hostels Lisbon,2024,4.470588235294118
Sant Jordi Hostels Lisbon,2025,3.5
Shining View,2013,4.2
Shining View,2014,5.0
Shining View,2015,4.571428571428571
Shining View,2016,4.5
Shining View,2017,4.416666666666667
Shining View,2018,4.875
Shining View,2019,5.0
Shining View,2021,4.666666666666667
Shining View,2025,5.0
Sintra Marmoris Camelia,2023,4.9
Sintra Marmoris Camelia,2024,4.7272727272727275
Sintra Marmoris Camelia,2025,4.833333333333333
Sol da Vila,2013,5.0
Sol da Vila,2014,4.6
Sol da Vila,2015,4.166666666666667
Sol da Vila,2016,3.5
Sol da Vila,2017,4.666666666666667
Sol da Vila,2018,4.0
Sol da Vila,2019,4.0
Sol da Vila,2021,4.0
Sol da Vila,2022,4.5
Sol da Vila,2023,4.333333333333333
Sol da Vila,2024,4.4
Sol da Vila,2025,4.333333333333333
Solar Dos Cáceres,2017,5.0
Solar Dos Cáceres,2019,5.0
Solar Dos Cáceres,2021,4.0
Solar Dos Cáceres,2022,5.0
Solar Dos Cáceres,2023,4.0
Solar Dos Cáceres,2024,4.5
Solar da Campina Turismo Rural,2013,5.0
Solar da Campina Turismo Rural,2014,4.333333333333333
Solar da Campina Turismo Rural,2015,5.0
Solar da Campina Turismo Rural,2016,5.0
Solar da Campina Turismo Rural,2017,3.5
Solar da Campina Turismo Rural,2018,4.0
Solar dos Poetas,2019,3.0
Solar dos Poetas,2020,2.75
Solar dos Poetas,2021,4.0
Solar dos Poetas,2022,4.5
Solar dos Poetas,2023,4.133333333333334
Solar dos Poetas,2024,4.3
Solar dos Poetas,2025,4.4
SoulSurfcamp,2015,4.5
SoulSurfcamp,2017,4.666666666666667
SoulSurfcamp,2018,5.0
SoulSurfcamp,2020,5.0
SoulSurfcamp,2023,1.0
SoulSurfcamp,2024,2.0
SoulSurfcamp,2025,5.0
Spot Apartments Trindade,2018,5.0
Spot Apartments Trindade,2019,4.571428571428571
Spot Apartments Trindade,2020,4.5
Spot Apartments Trindade,2022,5.0
Spot Apartments Trindade,2024,4.0
Spot Apartments Trindade,2025,4.0
São Lourenço do Barrocal,2016,4.583333333333333
São Lourenço do Barrocal,2017,4.363636363636363
São Lourenço do Barrocal,2018,4.314285714285714
São Lourenço do Barrocal,2019,4.56
São Lourenço do Barrocal,2020,4.2727272727272725
São Lourenço do Barrocal,2021,4.333333333333333
São Lourenço do Barrocal,2022,4.625
São Lourenço do Barrocal,2023,4.666666666666667
São Lourenço do Barrocal,2024,4.851063829787234
São Lourenço do Barrocal,2025,4.925
The Boliqueime Inn Hotel,2008,5.0
The Boliqueime Inn Hotel,2009,4.4
The Boliqueime Inn Hotel,2010,4.0
The Boliqueime Inn Hotel,2011,3.5
The Boliqueime Inn Hotel,2012,4.3125
The Boliqueime Inn Hotel,2013,4.333333333333333
The Boliqueime Inn Hotel,2014,4.833333333333333
The Boliqueime Inn Hotel,2015,4.4375
The Boliqueime Inn Hotel,2016,4.4
The Boliqueime Inn Hotel,2017,4.434782608695652
The Boliqueime Inn Hotel,2018,4.888888888888889
The Boliqueime Inn Hotel,2019,4.6
The Boliqueime Inn Hotel,2020,5.0
The Boliqueime Inn Hotel,2025,5.0
The Maverick Surf & Guest House,2014,5.0
The Maverick Surf & Guest House,2015,5.0
The Maverick Surf & Guest House,2016,4.5
The Maverick Surf & Guest House,2017,5.0
The Maverick Surf & Guest House,2018,5.0
The Maverick Surf & Guest House,2019,4.0
The Maverick Surf & Guest House,2020,5.0
The Maverick Surf & Guest House,2024,1.0
The Maverick Surf & Guest House,2025,4.5
"The View – Santo Antonio Villas, Golf & Spa",2008,4.0
"The View – Santo Antonio Villas, Golf & Spa",2009,3.0
"The View – Santo Antonio Villas, Golf & Spa",2010,4.0
"The View – Santo Antonio Villas, Golf & Spa",2011,4.2
"The View – Santo Antonio Villas, Golf & Spa",2012,5.0
"The View – Santo Antonio Villas, Golf & Spa",2013,4.5
"The View – Santo Antonio Villas, Golf & Spa",2014,5.0
"The View – Santo Antonio Villas, Golf & Spa",2015,4.75
"The View – Santo Antonio Villas, Golf & Spa",2016,3.8333333333333335
"The View – Santo Antonio Villas, Golf & Spa",2017,5.0
"The View – Santo Antonio Villas, Golf & Spa",2018,4.5
"The View – Santo Antonio Villas, Golf & Spa",2019,4.5
"The View – Santo Antonio Villas, Golf & Spa",2023,4.0
"The View – Santo Antonio Villas, Golf & Spa",2025,5.0
The Vine House - Quinta São Luiz,2023,3.5
The Vine House - Quinta São Luiz,2024,4.6
The Vine House - Quinta São Luiz,2025,4.0
Three Houses Apartments,2014,5.0
Three Houses Apartments,2015,4.6
Three Houses Apartments,2016,4.0
Three Houses Apartments,2017,4.166666666666667
Three Houses Apartments,2018,4.5
Three Houses Apartments,2019,4.0
Three Houses Apartments,2023,5.0
Three Houses Apartments,2024,4.5
Tivoli Carvoeiro Algarve Resort,2015,4.242774566473988
Tivoli Carvoeiro Algarve Resort,2016,4.019471488178025
Tivoli Carvoeiro Algarve Resort,2017,3.68013468013468
Tivoli Carvoeiro Algarve Resort,2018,4.219745222929936
Tivoli Carvoeiro Algarve Resort,2019,4.127450980392157
Tivoli Carvoeiro Algarve Resort,2020,3.5142857142857142
Tivoli Carvoeiro Algarve Resort,2021,3.807017543859649
Tivoli Carvoeiro Algarve Resort,2022,3.991869918699187
Tivoli Carvoeiro Algarve Resort,2023,4.23489932885906
Tivoli Carvoeiro Algarve Resort,2024,4.275109170305677
Tivoli Carvoeiro Algarve Resort,2025,4.270742358078603
Tivoli Kopke Porto Gaia Hotel,2025,4.778761061946903
Torel Palace Porto,2020,4.4
Torel Palace Porto,2021,4.738095238095238
Torel Palace Porto,2022,4.630769230769231
Torel Palace Porto,2023,4.7073170731707314
Torel Palace Porto,2024,4.8584905660377355
Torel Palace Porto,2025,4.903225806451613
Turim Algarve Mor Hotel,2007,4.333333333333333
Turim Algarve Mor Hotel,2008,3.0
Turim Algarve Mor Hotel,2010,5.0
Turim Algarve Mor Hotel,2011,4.0
Turim Algarve Mor Hotel,2012,4.0
Turim Algarve Mor Hotel,2013,3.6
Turim Algarve Mor Hotel,2014,3.4
Turim Algarve Mor Hotel,2015,2.0
Turim Algarve Mor Hotel,2016,4.2727272727272725
Turim Algarve Mor Hotel,2017,3.875
Turim Algarve Mor Hotel,2018,3.5
Turim Algarve Mor Hotel,2019,2.0
Turim Algarve Mor Hotel,2020,2.0
Turim Algarve Mor Hotel,2021,1.0
Turim Algarve Mor Hotel,2022,3.0
Turim Algarve Mor Hotel,2023,3.0
Turim Algarve Mor Hotel,2024,3.6
Turim Algarve Mor Hotel,2025,3.466666666666667
Turim Marques Hotel,2017,3.971830985915493
Turim Marques Hotel,2018,4.25
Turim Marques Hotel,2019,3.979591836734694
Turim Marques Hotel,2020,3.5
Turim Marques Hotel,2021,2.75
Turim Marques Hotel,2022,2.9375
Turim Marques Hotel,2023,2.9642857142857144
Turim Marques Hotel,2024,3.3333333333333335
Turim Marques Hotel,2025,3.111111111111111
Upon Vila - Alcochete Hotel,2023,5.0
Upon Vila - Alcochete Hotel,2024,4.527272727272727
Upon Vila - Alcochete Hotel,2025,4.518518518518518
Valverde Lisboa Hotel & Garden - Relais & Châteaux,2014,4.857142857142857
Valverde Lisboa Hotel & Garden - Relais & Châteaux,2015,4.643478260869565
Valverde Lisboa Hotel & Garden - Relais & Châteaux,2016,4.527397260273973
Valverde Lisboa Hotel & Garden - Relais & Châteaux,2017,4.473684210526316
Valverde Lisboa Hotel & Garden - Relais & Châteaux,2018,4.53125
Valverde Lisboa Hotel & Garden - Relais & Châteaux,2019,4.547008547008547
Valverde Lisboa Hotel & Garden - Relais & Châteaux,2020,4.95
Valverde Lisboa Hotel & Garden - Relais & Châteaux,2021,4.7073170731707314
Valverde Lisboa Hotel & Garden - Relais & Châteaux,2022,4.424242424242424
Valverde Lisboa Hotel & Garden - Relais & Châteaux,2023,4.64
Valverde Lisboa Hotel & Garden - Relais & Châteaux,2024,4.666666666666667
Valverde Lisboa Hotel & Garden - Relais & Châteaux,2025,4.315789473684211
Varzinn Hotel,2009,4.5
Varzinn Hotel,2010,5.0
Varzinn Hotel,2011,4.8
Varzinn Hotel,2012,5.0
Varzinn Hotel,2013,2.0
Varzinn Hotel,2014,3.6666666666666665
Varzinn Hotel,2015,4.666666666666667
Varzinn Hotel,2016,4.25
Varzinn Hotel,2017,5.0
Varzinn Hotel,2018,5.0
Varzinn Hotel,2019,5.0
Varzinn Hotel,2020,4.0
Varzinn Hotel,2022,5.0
Varzinn Hotel,2023,5.0
Varzinn Hotel,2024,4.25
Varzinn Hotel,2025,4.0
Vila Camacho Guest House,2022,4.4
Vila Camacho Guest House,2023,4.666666666666667
Vila Camacho Guest House,2024,4.75
Vila Camacho Guest House,2025,4.0
Vila Gale Collection Braga,2018,4.285714285714286
Vila Gale Collection Braga,2019,4.368421052631579
Vila Gale Collection Braga,2020,4.0
Vila Gale Collection Braga,2021,3.5
Vila Gale Collection Braga,2022,3.7142857142857144
Vila Gale Collection Braga,2023,4.157894736842105
Vila Gale Collection Braga,2024,4.157894736842105
Vila Gale Collection Braga,2025,4.318181818181818
Vila Gale Nep Kids,2023,4.414634146341464
Vila Gale Nep Kids,2024,4.513513513513513
Vila Gale Nep Kids,2025,4.546666666666667
Vila Gale Porto Ribeira,2017,4.0
Vila Gale Porto Ribeira,2018,4.324324324324325
Vila Gale Porto Ribeira,2019,3.526315789473684
Vila Gale Porto Ribeira,2020,4.75
Vila Gale Porto Ribeira,2021,5.0
Vila Gale Porto Ribeira,2022,3.888888888888889
Vila Gale Porto Ribeira,2023,4.375
Vila Gale Porto Ribeira,2024,4.4
Vila Gale Porto Ribeira,2025,4.304347826086956
Vila GalÃ© Tavira,2004,3.0
Vila GalÃ© Tavira,2005,4.0
Vila GalÃ© Tavira,2006,3.740740740740741
Vila GalÃ© Tavira,2007,3.735294117647059
Vila GalÃ© Tavira,2008,3.4
Vila GalÃ© Tavira,2009,3.9545454545454546
Vila GalÃ© Tavira,2010,3.789473684210526
Vila GalÃ© Tavira,2011,3.869565217391304
Vila GalÃ© Tavira,2012,3.661764705882353
Vila GalÃ© Tavira,2013,3.638888888888889
Vila GalÃ© Tavira,2014,3.810344827586207
Vila GalÃ© Tavira,2015,3.80327868852459
Vila GalÃ© Tavira,2016,3.7529411764705882
Vila GalÃ© Tavira,2017,3.816901408450704
Vila GalÃ© Tavira,2018,3.8285714285714287
Vila GalÃ© Tavira,2019,4.015625
Vila GalÃ© Tavira,2020,2.857142857142857
Vila GalÃ© Tavira,2021,4.75
Vila GalÃ© Tavira,2022,3.9722222222222223
Vila GalÃ© Tavira,2023,3.7419354838709675
Vila GalÃ© Tavira,2024,3.5531914893617023
Vila GalÃ© Tavira,2025,3.75
Vila Galé Albacora,2004,4.2
Vila Galé Albacora,2005,3.9545454545454546
Vila Galé Albacora,2006,3.2
Vila Galé Albacora,2007,3.727272727272727
Vila Galé Albacora,2008,3.2
Vila Galé Albacora,2009,4.0
Vila Galé Albacora,2010,3.6
Vila Galé Albacora,2011,3.8333333333333335
Vila Galé Albacora,2012,3.892857142857143
Vila Galé Albacora,2013,3.875
Vila Galé Albacora,2014,3.896551724137931
Vila Galé Albacora,2015,3.977777777777778
Vila Galé Albacora,2016,3.740740740740741
Vila Galé Albacora,2017,3.973684210526316
Vila Galé Albacora,2018,3.76
Vila Galé Albacora,2019,3.8947368421052633
Vila Galé Albacora,2020,4.25
Vila Galé Albacora,2021,4.0
Vila Galé Albacora,2022,4.222222222222222
Vila Galé Albacora,2023,3.9285714285714284
Vila Galé Albacora,2024,4.055555555555555
Vila Galé Albacora,2025,3.6363636363636362
Vila Galé Coimbra,2010,3.75
Vila Galé Coimbra,2011,4.157894736842105
Vila Galé Coimbra,2012,3.9722222222222223
Vila Galé Coimbra,2013,3.782608695652174
Vila Galé Coimbra,2014,3.8181818181818183
Vila Galé Coimbra,2015,4.0
Vila Galé Coimbra,2016,4.0181818181818185
Vila Galé Coimbra,2017,3.6842105263157894
Vila Galé Coimbra,2018,3.923076923076923
Vila Galé Coimbra,2019,3.933333333333333
Vila Galé Coimbra,2021,2.6666666666666665
Vila Galé Coimbra,2022,2.8
Vila Galé Coimbra,2023,3.5294117647058822
Vila Galé Coimbra,2024,3.5384615384615383
Vila Galé Coimbra,2025,4.461538461538462
Vilas Marrocha,2011,2.0
Vilas Marrocha,2012,3.5
Vilas Marrocha,2013,4.0
Vilas Marrocha,2014,3.6
Vilas Marrocha,2015,3.857142857142857
Vilas Marrocha,2016,3.9
Vilas Marrocha,2017,3.909090909090909
Vilas Marrocha,2018,3.6153846153846154
Vilas Marrocha,2019,3.8
Vilas Marrocha,2020,4.0
Vilas Marrocha,2022,5.0
Vilas Marrocha,2023,3.5
Vilas Marrocha,2024,5.0
Vilas Marrocha,2025,4.0
Villa Center,2023,4.857142857142857
Villa Center,2024,5.0
Villa Center,2025,5.0
Villa Eira,2017,5.0
Villa Eira,2018,4.714285714285714
Villa Eira,2019,4.666666666666667
Villa Eira,2020,5.0
Villa Eira,2021,4.714285714285714
Villa Eira,2022,4.833333333333333
Villa Eira,2023,4.6
Villa Eira,2024,4.875
Villa Eira,2025,5.0
Villa Esmeralda,2008,5.0
Villa Esmeralda,2012,4.0
Villa Esmeralda,2013,5.0
Villa Esmeralda,2016,4.666666666666667
Villa Esmeralda,2017,4.0
Villa Esmeralda,2018,4.5
Villa Esmeralda,2019,3.5
Villa Esmeralda,2020,5.0
Villa Esmeralda,2022,5.0
Villa Esmeralda,2023,4.75
Villa Esmeralda,2024,4.333333333333333
Villa Esmeralda,2025,4.0
Villa Margaridi,2021,5.0
Villa Margaridi,2022,4.6
Villa Margaridi,2023,4.2
Villa Margaridi,2024,5.0
Villa Margaridi,2025,4.75
Villa Natura - Ecoturismo,2018,5.0
Villa Natura - Ecoturismo,2019,5.0
Villa Natura - Ecoturismo,2020,5.0
Villa Natura - Ecoturismo,2022,5.0
Villa Natura - Ecoturismo,2023,5.0
Villa Natura - Ecoturismo,2024,5.0
Villas Barrocal,2007,4.0
Villas Barrocal,2008,4.0
Villas Barrocal,2011,4.5
Villas Barrocal,2012,4.125
Villas Barrocal,2013,3.823529411764706
Villas Barrocal,2014,4.444444444444445
Villas Barrocal,2015,3.7333333333333334
Villas Barrocal,2016,4.3125
Villas Barrocal,2017,3.75
Villas Barrocal,2018,3.8
Villas Barrocal,2019,3.8
Villas Barrocal,2020,4.8
Villas Barrocal,2022,4.5
Villas Barrocal,2023,4.11864406779661
Villas Barrocal,2024,4.2439024390243905
Villas Barrocal,2025,4.2956521739130435
Villas D. Dinis Charming Residence Adults Only,2009,4.0
Villas D. Dinis Charming Residence Adults Only,2010,4.0
Villas D. Dinis Charming Residence Adults Only,2011,4.166666666666667
Villas D. Dinis Charming Residence Adults Only,2012,4.25
Villas D. Dinis Charming Residence Adults Only,2013,4.555555555555555
Villas D. Dinis Charming Residence Adults Only,2014,4.157894736842105
Villas D. Dinis Charming Residence Adults Only,2015,4.321428571428571
Villas D. Dinis Charming Residence Adults Only,2016,4.48936170212766
Villas D. Dinis Charming Residence Adults Only,2017,4.63265306122449
Villas D. Dinis Charming Residence Adults Only,2018,4.185185185185185
Villas D. Dinis Charming Residence Adults Only,2019,4.676470588235294
Villas D. Dinis Charming Residence Adults Only,2020,4.5
Villas D. Dinis Charming Residence Adults Only,2021,4.166666666666667
Villas D. Dinis Charming Residence Adults Only,2022,4.333333333333333
Villas D. Dinis Charming Residence Adults Only,2023,4.333333333333333
Villas D. Dinis Charming Residence Adults Only,2024,4.571428571428571
Villas D. Dinis Charming Residence Adults Only,2025,3.3333333333333335
White Exclusive Suites & Villas,2017,4.6
White Exclusive Suites & Villas,2018,4.846153846153846
White Exclusive Suites & Villas,2019,4.230769230769231
White Exclusive Suites & Villas,2021,3.6666666666666665
White Exclusive Suites & Villas,2022,4.333333333333333
White Exclusive Suites & Villas,2023,4.909090909090909
White Exclusive Suites & Villas,2024,4.6875
White Exclusive Suites & Villas,2025,4.066666666666666
Wyndham Residences Alvor Beach,2023,3.6666666666666665
Wyndham Residences Alvor Beach,2024,4.066666666666666
Wyndham Residences Alvor Beach,2025,4.333333333333333
Yes! Lisbon Hostel,2010,4.666666666666667
Yes! Lisbon Hostel,2011,4.666666666666667
Yes! Lisbon Hostel,2012,4.870967741935484
Yes! Lisbon Hostel,2013,4.85
Yes! Lisbon Hostel,2014,4.783333333333333
Yes! Lisbon Hostel,2015,4.701298701298701
Yes! Lisbon Hostel,2016,4.808219178082192
Yes! Lisbon Hostel,2017,4.594594594594595
Yes! Lisbon Hostel,2018,4.486486486486487
Yes! Lisbon Hostel,2019,4.619047619047619
Yes! Lisbon Hostel,2020,4.5
Yes! Lisbon Hostel,2021,5.0
Yes! Lisbon Hostel,2022,5.0
Yes! Lisbon Hostel,2023,3.6666666666666665
Yes! Lisbon Hostel,2024,5.0
Yes! Lisbon Hostel,2025,5.0
ibis Styles Lisboa Centro Liberdade NE,2005,4.0
ibis Styles Lisboa Centro Liberdade NE,2007,1.0
ibis Styles Lisboa Centro Liberdade NE,2009,1.0
ibis Styles Lisboa Centro Liberdade NE,2010,4.0
ibis Styles Lisboa Centro Liberdade NE,2011,3.5
ibis Styles Lisboa Centro Liberdade NE,2012,3.5
ibis Styles Lisboa Centro Liberdade NE,2013,3.5454545454545454
ibis Styles Lisboa Centro Liberdade NE,2014,3.75
ibis Styles Lisboa Centro Liberdade NE,2015,3.533333333333333
ibis Styles Lisboa Centro Liberdade NE,2016,3.586206896551724
ibis Styles Lisboa Centro Liberdade NE,2017,3.702127659574468
ibis Styles Lisboa Centro Liberdade NE,2018,3.9791666666666665
ibis Styles Lisboa Centro Liberdade NE,2019,3.6774193548387095
ibis Styles Lisboa Centro Liberdade NE,2020,3.0
ibis Styles Lisboa Centro Liberdade NE,2021,3.3333333333333335
ibis Styles Lisboa Centro Liberdade NE,2022,4.166666666666667
ibis Styles Lisboa Centro Liberdade NE,2023,3.8518518518518516
ibis Styles Lisboa Centro Liberdade NE,2024,4.085714285714285
ibis Styles Lisboa Centro Liberdade NE,2025,3.909090909090909
